event_id,time_utc,latitude,longitude,depth_km,mag_type,magnitude,place
20260414.0534001,2026-04-14T05:34:19.000Z,51.0911,-124.4398,0.55,ML,1.85,"55 km SW of Lohbiee 3, BC/55 km SO de Lohbiee 3, BC"
20260414.0616001,2026-04-14T06:16:35.000Z,59.834,-136.6669,2.19,ML,2.28,"130 km SW of Whitehorse, YT/130 km SO de Whitehorse, YT"
20260414.0620001,2026-04-14T06:20:16.000Z,56.9853,-122.268,3.16,MLy,2.25,"Suspected industry-related event, 74 km W of Prespatou, BC/Événement lié à l'industrie soupconné, 74 km O de Prespatou, BC"
20260414.0722001,2026-04-14T07:22:17.000Z,49.3891,-90.5739,2.0,MwN,1.22,"78 km E of Ignace, ON/78 km E de Ignace, ON"
20260414.1018001,2026-04-14T10:18:08.000Z,52.8304,-132.5066,17.71,ML,1.96,"55 km SSW of Daajing Giids, BC/55 km SSO de Daajing Giids, BC"
20260414.1257001,2026-04-14T12:57:24.000Z,61.5095,-140.5182,0.98,ML,2.72,"83 km WNW of Burwash Landing, YT/83 km ONO de Burwash Landing, YT"
20260414.1503001,2026-04-14T15:03:08.000Z,49.4685,-127.0255,29.5,ML,1.56,"32 km WSW of Yuquot 1, BC/32 km OSO de Yuquot 1, BC"
20260414.1636003,2026-04-14T16:36:43.000Z,45.7545,-76.3528,13.17,Mw,3.94,"12 km SSE of Otter Lake, QC, felt/12 km SSE de Otter Lake, QC, ressenti"
20260414.1729001,2026-04-14T17:29:16.000Z,45.1669,-67.134,0.0,MwN,1.33,"Blast, 4 km SSW of Saint Croix, NB/Dynamitage, 4 km SSO de Saint Croix, NB"
20260414.2127001,2026-04-14T21:27:37.000Z,47.4408,-70.1908,7.71,MwN,0.45,"14 km WNW of La Pocatière, QC/14 km ONO de La Pocatière, QC"
20260414.2211002,2026-04-14T22:11:29.000Z,46.844,-70.8297,17.55,MwN,1.18,"8 km NW of Saint-Raphaël, QC/8 km NO de Saint-Raphaël, QC"
20260414.2306001,2026-04-14T23:06:18.000Z,64.996,-138.5933,5.0,ML,1.61,"112 km NNE of Dawson, YT/112 km NNE de Dawson, YT"
20260415.0816001,2026-04-15T08:16:12.000Z,54.3985,-118.395,5.0,MLy,1.94,"Suspected industry-related event, 90 km SSE of Grande Prairie, AB/Événement lié à l'industrie soupconné, 90 km SSE de Grande Prairie, AB"
20260415.1025001,2026-04-15T10:25:43.000Z,48.8591,-67.1399,7.07,MwN,0.94,"15 km ESE of Sainte-Félicité, QC/15 km ESE de Sainte-Félicité, QC"
20260415.1339001,2026-04-15T13:39:54.000Z,48.6667,-128.5598,10.0,Mw',2.72,"201 km WSW of Tofino, BC/201 km OSO de Tofino, BC"
20260415.1959001,2026-04-15T19:59:20.000Z,54.4684,-134.2227,10.0,ML,2.42,"144 km WNW of Masset, BC/144 km ONO de Masset, BC"
20260415.2054001,2026-04-15T20:54:49.000Z,52.9384,-132.6773,22.17,ML,2.04,"53 km SW of Daajing Giids, BC/53 km SO de Daajing Giids, BC"
20260415.2116001,2026-04-15T21:16:05.000Z,52.9355,-132.6056,20.33,ML,1.98,"50 km SW of Daajing Giids, BC/50 km SO de Daajing Giids, BC"
20260415.2119001,2026-04-15T21:19:04.000Z,54.3348,-118.4794,5.69,MLy,2.33,"Suspected industry-related event, 65 km NE of Grande Cache, AB/Événement lié à l'industrie soupconné, 65 km NE de Grande Cache, AB"
20260416.0356001,2026-04-16T03:56:45.000Z,53.8088,-133.526,10.0,ML,3.18,"93 km WSW of Masset, BC/93 km OSO de Masset, BC"
20260416.0412001,2026-04-16T04:12:19.000Z,50.5544,-129.969,10.0,Mw',3.8,"175 km W of Port Hardy, BC/175 km O de Port Hardy, BC"
20260416.0703001,2026-04-16T07:03:19.000Z,64.5856,-138.804,5.0,ML,2.37,"66 km NNE of Dawson, YT/66 km NNE de Dawson, YT"
20260416.0739001,2026-04-16T07:39:08.000Z,59.7411,-141.5496,5.0,ML,2.78,"250 km WSW of Haines Junction, YT/250 km OSO de Haines Junction, YT"
20260416.0757001,2026-04-16T07:57:31.000Z,60.0585,-140.2391,5.0,ML1,2.03,"169 km WSW of Haines Junction, YT/169 km OSO de Haines Junction, YT"
20260416.0809001,2026-04-16T08:09:01.000Z,50.4791,-130.2115,10.0,Mw,4.21,"193 km W of Port Hardy, BC/193 km O de Port Hardy, BC"
20260416.0814001,2026-04-16T08:14:28.000Z,50.4985,-130.171,10.0,Mw',3.39,"190 km W of Port Hardy, BC/190 km O de Port Hardy, BC"
20260416.0846001,2026-04-16T08:46:37.000Z,60.0627,-140.2057,5.0,ML,1.94,"167 km WSW of Haines Junction, YT/167 km OSO de Haines Junction, YT"
20260416.0908001,2026-04-16T09:08:55.000Z,60.3922,-139.5808,5.0,ML,2.13,"120 km WSW of Haines Junction, YT/120 km OSO de Haines Junction, YT"
20260416.1008001,2026-04-16T10:08:40.000Z,60.1741,-139.595,5.0,ML,2.13,"131 km WSW of Haines Junction, YT/131 km OSO de Haines Junction, YT"
20260416.1114001,2026-04-16T11:14:16.000Z,60.5094,-140.0364,5.0,ML,2.96,"140 km W of Haines Junction, YT/140 km O de Haines Junction, YT"
20260416.1126001,2026-04-16T11:26:41.000Z,60.516,-140.0433,5.0,ML,2.06,"141 km W of Haines Junction, YT/141 km O de Haines Junction, YT"
20260416.1217001,2026-04-16T12:17:16.000Z,53.9283,-113.3562,1.0,MLy,2.44,"Suspected industry-related event, 9 km WNW of Sturgeon County, AB/Événement lié à l'industrie soupconné, 9 km ONO de Sturgeon County, AB"
20260416.1402001,2026-04-16T14:02:15.000Z,56.7353,-121.8258,1.0,MLy,2.16,"Suspected industry-related event, 28 km N of Halfway River 168, BC/Événement lié à l'industrie soupconné, 28 km N de Halfway River 168, BC"
20260416.1415001,2026-04-16T14:15:15.000Z,60.4431,-139.6695,5.0,ML,2.1,"123 km WSW of Haines Junction, YT/123 km OSO de Haines Junction, YT"
20260416.1456001,2026-04-16T14:56:52.000Z,50.5559,-130.0068,10.0,Mw',3.35,"178 km W of Port Hardy, BC/178 km O de Port Hardy, BC"
20260416.1457001,2026-04-16T14:57:21.000Z,46.2741,-70.8021,0.0,MwN,1.36,"Blast, 7 km ESE of Saint-Joseph-de-Beauce, QC/Dynamitage, 7 km ESE de Saint-Joseph-de-Beauce, QC"
20260416.1533001,2026-04-16T15:33:25.000Z,44.6882,-79.4925,0.0,MwN,1.1,"Blast, 11 km NNW of Orillia, ON/Dynamitage, 11 km NNO de Orillia, ON"
20260416.1548001,2026-04-16T15:48:22.000Z,50.5558,-130.2984,10.0,Mw',3.67,"198 km W of Port Hardy, BC/198 km O de Port Hardy, BC"
20260416.1603001,2026-04-16T16:03:39.000Z,53.9332,-113.3936,1.0,MLy,2.73,"Suspected industry-related event, 11 km WNW of Sturgeon County, AB/Événement lié à l'industrie soupconné, 11 km ONO de Sturgeon County, AB"
20260416.1612001,2026-04-16T16:12:57.000Z,72.4032,-128.9769,30.0,ML,3.32,"135 km WNW of Sachs Harbour, NT/135 km ONO de Sachs Harbour, NT"
20260416.1937001,2026-04-16T19:37:49.000Z,53.3678,-117.3397,1.0,ML,3.33,"Suspected blast, 16 km ESE of Hinton, AB/Dynamitage soupconné, 16 km ESE de Hinton, AB"
20260416.2108001,2026-04-16T21:08:17.000Z,54.6166,-118.5662,1.0,MLy,2.72,"Suspected industry-related event, 63 km SSE of Grande Prairie, AB/Événement lié à l'industrie soupconné, 63 km SSE de Grande Prairie, AB"
20260416.2159001,2026-04-16T21:59:36.000Z,44.7696,-68.0432,5.0,MwN,1.14,"58 km E of Bangor, ME/58 km E de Bangor, ME"
20260417.0047001,2026-04-17T00:47:16.000Z,52.635,-132.1722,16.37,ML,1.53,"69 km S of Daajing Giids, BC/69 km S de Daajing Giids, BC"
20260417.0110001,2026-04-17T01:10:20.000Z,52.667,-132.1618,17.97,ML,1.69,"66 km S of Daajing Giids, BC/66 km S de Daajing Giids, BC"
20260417.0203001,2026-04-17T02:03:52.000Z,70.8769,-133.2476,35.0,ML,2.32,"159 km N of Tuktoyaktuk, NT/159 km N de Tuktoyaktuk, NT"
20260417.0242001,2026-04-17T02:42:40.000Z,51.1965,-124.4376,5.0,ML,1.65,"34 km SW of Chilco Lake 1A, BC/34 km SO de Chilco Lake 1A, BC"
20260417.0255001,2026-04-17T02:55:01.000Z,47.6264,-69.8642,16.29,MwN,0.45,"11 km NNW of Saint-Pascal, QC/11 km NNO de Saint-Pascal, QC"
20260417.0306001,2026-04-17T03:06:35.000Z,50.4782,-130.1647,10.0,Mw',2.57,"190 km W of Port Hardy, BC/190 km O de Port Hardy, BC"
20260417.0331001,2026-04-17T03:31:18.000Z,60.5225,-139.7887,5.0,ML,2.25,"127 km W of Haines Junction, YT/127 km O de Haines Junction, YT"
20260417.0337001,2026-04-17T03:37:58.000Z,47.5684,-70.073,11.33,MwN,-0.02,"11 km SSE of La Malbaie, QC/11 km SSE de La Malbaie, QC"
20260417.0542001,2026-04-17T05:42:28.000Z,54.3988,-134.1608,10.0,ML,2.44,"138 km WNW of Masset, BC/138 km ONO de Masset, BC"
